Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
8,WFDC2,0.4,28.7,6.65E-131
8,RNF114,0.43,48,8.24E-131
8,SCD,0.3,32.3,1.89E-130
8,IFT172,0.26,33.1,1.90E-130
8,HLA-E,-0.62,55.1,3.14E-130
8,MARCKSL1,0.43,62.3,3.17E-130
8,VAMP2,-0.65,24.1,8.16E-130
8,FAM60A,0.31,40.9,1.36E-129
8,PTBP3,0.44,45.4,5.08E-129
8,FTL,-0.27,98.8,8.85E-129
8,MRPS35,0.38,42.9,2.12E-128
8,CCND1,0.37,42.8,2.48E-128
8,GFPT1,0.41,41.7,8.08E-128
8,CCT6A,0.53,57,1.12E-127
8,BIRC5,0.4,20.4,4.39E-127
8,TUBA1A,-0.8,8.6,6.33E-127
8,SH3BGRL,-0.64,22.7,1.01E-126
8,HCST,-1.11,4.7,1.85E-126
8,ANXA1,-0.9,23.2,5.56E-126
8,FTH1,0.4,99.2,1.13E-125
8,SMAGP,0.3,34.6,3.33E-125
8,CES2,0.43,38.8,8.01E-125
8,RAC2,-0.81,7.7,1.31E-124
8,EEF1B2,0.42,89.6,4.06E-124
8,TPX2,0.33,16.5,8.24E-124
8,CHMP4B,0.51,60.6,1.10E-123
8,SERINC5,0.26,39,2.97E-123
8,RPL13,0.28,99.5,5.66E-123
8,KIF9,0.29,25.5,7.46E-123
8,MGP,-2.65,11.2,1.38E-122
8,CLEC2B,-0.62,2.2,2.73E-122
8,ETS2,0.38,49.1,6.51E-122
8,ZMYND8,0.27,38.4,3.02E-121
8,PMP22,-0.95,3.8,1.37E-120
8,GMDS,0.29,35.7,3.78E-120
8,TCEB2,0.54,83.3,6.31E-120
8,DNPH1,0.61,54.1,6.45E-120
8,IFITM2,-0.84,38.7,8.48E-120
8,ACSL5,0.25,38.4,3.19E-119
8,SLC2A3,-0.82,4.5,5.18E-119
8,RPS8,0.27,99,5.44E-119
8,ABHD11,0.26,35.1,5.79E-119
8,GTF2F2,0.38,41.7,7.37E-119
8,VAMP5,-0.71,10.2,9.42E-119
8,CBX3,0.64,70.2,1.92E-118
8,HLA-DPB1,-1.63,11.8,6.56E-118
8,GNB2L1,0.35,95.9,7.81E-118
8,MRPL12,0.48,52.6,4.02E-117
8,TKT,0.51,59.4,1.70E-116
8,HSPH1,0.54,49.8,1.73E-116
8,COL6A1,-1.01,3.6,2.10E-116
8,COL6A2,-1.36,2.6,2.70E-116
8,NUDT4,0.42,51.4,3.25E-116
8,EIF5A,0.52,67.7,5.76E-116
8,NR3C1,-0.56,2.4,9.43E-116
8,MRPS10,0.55,40.3,2.20E-115
8,YWHAB,0.53,72.2,2.20E-115
8,LY6E,-0.72,23.1,3.49E-115
8,COX20,0.49,52.5,6.42E-115
8,HLA-DPA1,-1.64,12.5,1.34E-114
8,COX7C,0.37,91.9,2.97E-114
8,TOP2A,0.38,19.3,5.89E-114
8,CYTIP,-0.73,3.9,7.15E-114
8,TPT1,0.34,99.2,3.79E-113
8,MRPS17,0.32,25.3,2.30E-112
8,TRAP1,0.31,32,2.39E-112
8,C10orf54,-0.5,5.4,2.98E-112
8,ASL,0.31,38.1,3.63E-112
8,HNRNPAB,0.47,53.5,3.97E-112
8,TYMP,-0.81,17.9,4.51E-112
8,H2AFJ,0.56,63.2,6.00E-112
8,ALDH2,0.4,50.3,6.61E-112
8,MEF2C,-0.7,4.3,1.37E-111
8,SEC61G,1.43,82.2,1.91E-111
8,RPSA,0.34,94.5,5.07E-111
8,COL1A2,-2.18,10.1,9.41E-111
8,STMN1,0.42,45,1.02E-110
8,NOP16,0.34,30,1.22E-110
8,JUP,0.27,37.7,1.43E-110
8,COA3,0.5,52.9,1.55E-110
8,PRKCDBP,-0.75,5.1,5.06E-110
8,MAD2L1,0.32,22.3,5.89E-110
8,RPL27,0.33,96.6,5.98E-110
8,DEK,0.65,64.5,2.95E-109
8,EVI2B,-0.59,2.2,4.62E-109
8,EVL,-0.81,5.9,7.80E-109
8,GALE,0.25,32.4,1.05E-108
8,CMAS,0.29,39.6,7.99E-108
8,EIF3B,0.32,37.7,1.05E-107
8,S100A10,0.36,92.1,1.86E-107
8,SERPINA1,0.3,28.9,1.94E-106
8,RPL6,0.31,96.9,3.58E-106
8,NACA,0.34,92.5,3.79E-106
8,TMEM106C,0.33,43.2,4.14E-106
8,NT5C3A,0.35,44.1,3.66E-105
8,MT-ND2,0.37,98,1.12E-104
8,SEC62,-0.48,47.7,2.23E-104
8,AP1S1,0.36,45.9,3.51E-104
8,CEBPG,0.27,34.2,9.30E-104
8,COL3A1,-2.11,7.8,1.13E-103
8,LDHB,0.51,70.9,2.36E-103
8,HDGF,0.33,43.1,3.50E-103
8,OLA1,0.39,47.9,3.77E-103
8,AKR1C3,0.39,35.5,4.09E-103
8,PHLDA2,0.36,44.4,4.62E-103
8,CCDC58,0.26,28.4,7.14E-103
8,CYBA,-0.57,70,1.47E-102
8,CCNI,-0.5,58.3,1.49E-102
8,RAC1,0.55,72.2,3.70E-102
8,CD69,-1.25,7.8,4.64E-102
8,ZEB2,-0.61,0.9,4.95E-102
8,C20orf24,0.47,52.1,2.64E-101
8,SERPING1,-0.85,2.7,2.84E-101
8,PDHA1,0.3,40,9.67E-101
8,ITM2A,-0.7,2,2.01E-100
8,CD99,-0.7,38.9,4.01E-100
8,ESRRA,0.26,31.8,4.61E-100
8,AHNAK,-0.63,24.8,1.05E-99
8,EBPL,0.33,41.5,1.91E-99
8,ST6GALNAC1,0.3,21.3,1.99E-99
8,DCN,-2.47,6.9,9.49E-99
8,CCNB2,0.26,14.6,2.66E-98
8,FKBP4,0.27,41.3,3.35E-98
8,TUBB4B,0.56,63,1.25E-97
8,AGR3,0.45,28.4,1.31E-97
8,LY96,-0.45,1.1,1.63E-97
8,DDX27,0.27,41,6.14E-97
8,DBI,0.49,78.1,8.81E-97
8,UBE2T,0.27,20,1.36E-96
8,MYC,0.27,44.7,1.77E-96
8,TIMM13,0.46,63.3,1.77E-96
8,ZKSCAN1,0.35,43.3,3.62E-96
8,IGFBP6,-1.45,2.9,3.67E-96
8,TPMT,0.32,33.2,4.34E-96
8,RPL22,0.35,96.4,4.91E-96
8,PDCD5,0.48,56.6,1.46E-95
8,RPL31,0.43,98,2.14E-95
8,PTRF,-0.78,4.6,3.30E-95
8,RGS2,-0.8,6.9,3.73E-95
8,ANKRD12,-0.54,18.6,5.62E-95
8,FN1,-1.4,5.1,9.73E-95
8,TPD52,0.36,49.7,1.61E-94
8,TRAC,-1.28,5.5,8.45E-94
8,CYC1,0.45,60.8,1.48E-93
8,CALD1,-1.75,11.3,1.53E-93
8,COX7A2,0.36,82,1.80E-93
8,ARL4A,0.27,44.3,2.36E-93
8,AKR1B1,-0.41,2,2.44E-93
8,EPS8,0.26,39.6,3.02E-93
8,KLF6,-0.7,46.6,3.29E-93
8,RPS28,0.27,98.7,3.71E-93
8,PTGES3,0.48,74.2,3.82E-93
8,SRSF5,-0.49,49.4,3.83E-93
8,PA2G4,0.48,64.1,1.19E-92
8,RPL10A,0.27,96.9,1.70E-92
8,SPARCL1,-1.54,3.6,1.78E-92
8,WIPF1,-0.52,4.1,2.27E-92
8,RPA3,0.51,50.4,2.28E-92
8,A2M,-0.96,2.8,3.22E-92
8,ANXA5,-0.68,32.9,3.94E-92
8,SET,0.5,65.1,5.74E-92
8,PIGR,0.25,40.1,1.27E-91
8,JUN,-0.75,61,2.03E-91
8,SHFM1,0.44,73.2,4.29E-91
8,COX6C,0.37,83.7,7.76E-91
8,HCLS1,-0.47,1.6,1.10E-90
8,SLC39A4,0.33,36.8,1.22E-90
8,MT2A,-1.24,38.2,2.56E-90
8,CCT2,0.42,50.2,3.65E-90
8,CAV1,-0.97,2.4,7.07E-90
8,COL1A1,-2.2,10.4,7.50E-90
8,RPL24,0.29,96.7,1.53E-89
8,CDK1,0.36,15.8,1.72E-89
8,BTF3,0.36,86.6,1.97E-89
8,SH3BGRL3,-0.64,67.7,3.55E-89
8,GNAI2,-0.61,17.4,3.75E-89
8,CRIP2,-0.7,3.5,5.81E-89
8,ATIC,0.26,33.7,6.47E-89
8,EMG1,0.26,35.3,2.16E-88
8,ETS1,-0.62,4,2.36E-88
8,RBMS1,-0.5,4.9,3.17E-88
8,PPP1R18,-0.47,3.7,7.15E-88
8,ACAP1,-0.66,5.3,1.22E-87
8,MRPS33,0.41,49.8,2.03E-87
8,LIMD2,-0.63,4.8,2.95E-87
8,PFDN6,0.4,43.4,3.06E-87
8,LCP1,-0.67,2.7,4.49E-87
8,MRPL13,0.38,44.9,5.51E-87
8,ID1,0.5,42.8,5.54E-87
8,LUM,-2.12,8.5,9.34E-87
8,TIMP2,-0.69,9.2,1.86E-86
8,ITGB2,-0.66,1.8,3.17E-86
8,FLNA,-0.73,13.1,5.60E-86
8,MRPL57,0.43,64.4,6.57E-86
8,NUDT14,0.29,40.4,7.90E-86
8,IPO5,0.28,33.2,9.64E-86
8,CCNB1IP1,0.26,33.3,2.05E-85
8,PAICS,0.3,33.9,2.64E-85
8,C1S,-1.15,3,2.68E-85
8,SSR2,-0.41,50.5,7.87E-85
8,AIMP2,0.26,26.4,8.83E-85
8,PSMG1,0.3,28.9,2.40E-84
8,C1R,-1.16,2.9,2.58E-84
8,MLEC,0.45,52.4,2.87E-84
8,EIF1,-0.28,88.5,2.98E-84
8,MCM7,0.29,26.4,6.17E-84
8,TPI1,0.37,80.9,6.46E-84
8,RPL13A,0.25,99.9,8.37E-84
8,AEBP1,-0.82,1.8,9.24E-84
8,FOSB,-0.75,36.3,9.29E-84
8,PNISR,-0.46,43.4,1.39E-83
8,FBL,0.48,56.2,3.15E-83
8,MYL12A,-0.5,67,4.31E-83
8,SNRPD1,0.51,62.7,8.32E-83
8,ACOT7,0.26,29.4,1.96E-82
8,NNMT,-0.93,4.9,2.13E-82
8,LINC00152,-0.63,18.6,3.21E-82
8,ARL6IP5,-0.56,38,3.90E-82
8,GNG11,-0.77,2.9,3.97E-82
8,TSPAN4,-0.48,3,5.56E-82
8,MYL6,-0.43,87.2,7.20E-82
8,MKKS,0.46,45.6,7.25E-82
8,SUCLG1,0.42,52.7,8.31E-82
8,FSTL1,-0.77,2.7,1.11E-81
8,PTTG1,0.52,30.1,1.12E-81
8,CLTA,0.43,69.5,1.20E-81
8,TMEM261,0.42,50.3,7.09E-81
8,LSM4,0.44,59.1,1.52E-80
8,TXNDC17,0.43,57.8,1.53E-80
8,ZFP36L2,-0.75,51.8,1.83E-80
8,CD27,-0.63,2.8,2.40E-80
8,ANXA6,-0.54,13.5,2.67E-80
8,GID8,0.25,39.5,2.90E-80
8,VCAN,-0.78,1.1,8.08E-80
8,NDUFA4,0.34,81.3,9.90E-80
8,MT-ND4,0.42,97.5,1.90E-79
8,MCL1,-0.58,39.8,9.11E-79
8,CDKN3,0.32,17.8,9.36E-79
8,SAMSN1,-0.65,1.9,1.26E-78
8,COA6,0.29,36.5,1.78E-78
8,EVI2A,-0.44,1.4,1.92E-78
8,PCBD1,0.35,50.8,2.10E-78
8,ACP1,0.42,54.8,2.82E-78
8,MMP2,-0.9,3.3,3.23E-78
8,BGN,-1.17,3.1,3.73E-78
8,NME1,0.39,51.3,4.70E-78
8,YBX1,0.38,88.6,1.84E-77
8,LINC00657,0.39,49.8,1.98E-77
8,RAB31,-0.45,0.8,2.00E-77
8,NIT2,0.26,33.9,3.16E-77
8,MMAB,0.26,30.5,5.69E-77
8,DPM1,0.38,45.4,9.16E-77
8,COX7A1,-0.52,1.1,1.49E-76
8,COL6A3,-1.03,2.6,1.69E-76
8,GPSM3,-0.58,8.6,1.84E-76
8,CDC20,0.3,14.3,2.10E-76
8,RAB34,-0.35,0.8,2.94E-76
8,NDUFS6,0.46,71.4,4.17E-76
8,PCNA,0.49,37.1,5.26E-76
8,SOCS3,-0.79,10.1,5.76E-76
8,SDC2,-0.61,1.1,5.91E-76
8,PRDX2,0.44,66.2,8.58E-76
8,NOL7,0.6,48.5,9.08E-76
8,OARD1,0.31,35.1,1.49E-75
8,ABHD2,0.32,36.5,2.32E-75
8,CLIC1,0.41,82.2,2.38E-75
8,TCEA3,0.3,27.3,2.38E-75
8,PHB,0.42,56.3,3.60E-75
8,TALDO1,0.52,60.7,5.22E-75
8,MPLKIP,0.33,46.3,5.92E-75
8,IFITM1,0.38,34.7,7.80E-75
8,HERPUD1,-0.74,38.6,7.80E-75
8,TIMP1,-1.36,51.8,9.45E-75
8,KIF5B,0.43,56.3,1.56E-74
8,DHFR,0.27,20.5,2.61E-74
8,EXOSC8,0.3,33.9,2.77E-74
8,SEPT6,-0.51,6.8,2.95E-74
8,CORO1A,-0.99,21.3,5.03E-74
8,SSBP1,0.46,61.3,1.96E-73
8,ATP6V0E1,-0.41,55.7,1.52E-72
8,CHCHD7,0.32,40.3,1.94E-72
8,FNBP1,-0.54,12.4,2.00E-72
8,PRPF6,0.25,43.7,2.54E-72
8,IL6ST,-0.52,10.2,2.62E-72
8,SH3BP5,-0.4,3.1,2.73E-72
8,MRPS18A,0.3,34,5.62E-72
8,UQCC2,0.4,47.9,7.52E-72
8,CHCHD10,0.44,62.4,1.23E-71
8,HDAC2,0.32,45.5,1.47E-71
8,TFPI,-0.51,2.7,1.53E-71
8,MRPL2,0.31,33.6,1.92E-71
8,RARRES2,-1.12,10.4,2.04E-71
8,ODC1,0.27,36.3,3.02E-71
8,GIMAP4,-0.53,1.3,4.34E-71
8,MINOS1,0.44,72.1,4.38E-71
8,MDH2,0.4,60.1,4.85E-71
8,ANP32B,0.43,65.7,6.33E-71
8,RHOH,-0.52,2.6,8.51E-71
8,GPNMB,-0.74,2,9.24E-71
8,PSMA4,0.46,66.1,1.96E-70
8,CD3D,-1.18,5.6,3.40E-70
8,HTATIP2,0.26,40.4,4.84E-70
8,RGS10,-0.56,16.9,5.13E-70
8,RPS4Y1,0.48,37.3,5.94E-70
8,OCIAD2,0.31,56,1.24E-69
8,SAP18,0.39,71.6,2.17E-69
8,NANS,0.34,47.1,2.26E-69
8,NCF1,-0.49,2.9,2.54E-69
8,CPNE1,0.28,42.8,3.67E-69
8,PCOLCE,-0.81,2.6,1.42E-68
8,MRPS25,0.27,34.9,5.29E-68
8,SLA,-0.53,1.7,7.01E-68
8,CISD3,0.28,48.9,7.31E-68
8,ADRM1,0.39,53,1.03E-67
8,COL18A1,-0.57,2.2,1.08E-67
8,ZNF593,0.3,43.1,1.08E-67
8,AKAP13,-0.5,24.3,1.85E-67
8,PFDN5,-0.32,78.8,1.98E-67
8,COX8A,0.34,80.5,2.13E-67
8,UQCRC1,0.33,52.4,2.62E-67
8,PSMD7,0.39,52.9,3.17E-67
8,NHP2,0.4,57.4,3.74E-67
8,CD2,-0.95,3.5,3.94E-67
8,SMIM4,0.27,34.5,4.09E-67
8,EFEMP2,-0.43,1,5.26E-67
8,FYB,-0.56,4.9,7.16E-67
8,MRPL50,0.26,36.5,1.91E-66
8,ATP5B,0.38,69.8,2.04E-66
8,CYBRD1,-0.38,1.3,3.90E-66
8,EBP,0.25,38.5,4.63E-66
8,PRDM1,-0.56,7.6,4.66E-66
8,POLR1D,0.37,58.7,4.94E-66
8,TFF1,0.26,28.1,5.89E-66
8,RANBP1,0.46,62.3,6.98E-66
8,EPSTI1,0.4,38.7,8.06E-66
8,CXCL12,-0.78,1.1,8.98E-66
8,HLA-DRB1,-1.76,24.2,1.04E-65
8,CD44,-0.63,36.9,1.12E-65
8,MPC2,0.38,54.3,1.14E-65
8,ALOX5AP,-0.73,6,1.18E-65
8,CD79A,-0.83,2.1,1.51E-65
8,MFAP4,-0.95,1,1.79E-65
8,STOML2,0.35,50.7,2.28E-65
8,NTHL1,0.26,29.7,2.47E-65
8,MAPK3,0.29,36.4,3.11E-65
8,RPL7L1,0.41,39.3,3.22E-65
8,NDUFA8,0.35,46.6,3.32E-65
8,PDLIM2,-0.44,10.5,4.19E-65
8,CD9,0.25,64,5.15E-65
8,SNRPB,0.48,65.6,5.21E-65
8,MT-CO1,0.28,98.7,6.10E-65
8,BASP1,-0.35,0.9,6.76E-65
8,CTSK,-0.66,1.4,1.75E-64
8,LMO4,-0.43,13,2.07E-64
8,POLD2,0.32,35.6,4.06E-64
8,CD3E,-0.8,3.1,4.53E-64
8,EIF1AX,0.44,66.1,8.47E-64
8,RPS26,0.29,93.9,9.09E-64
8,SNRPG,0.43,70.3,9.43E-64
8,HLA-DQA1,-1.16,4.8,1.02E-63
8,MEG3,-0.64,0.6,1.21E-63
8,CMTM3,-0.34,2.6,2.96E-63
8,TRBC2,-0.92,3.2,3.86E-63
8,CFH,-0.47,0.8,4.23E-63
8,ENG,-0.57,2.9,5.43E-63
8,GIMAP7,-0.54,1.1,6.71E-63
8,TRAF3IP3,-0.43,1.8,6.78E-63
8,TAGLN,-1.71,6.6,7.36E-63
8,C12orf57,-0.43,48,7.82E-63
8,FBN1,-0.52,0.8,7.83E-63
8,STAU1,0.3,47.1,8.06E-63
8,FXYD5,-0.48,38.6,1.41E-62
8,IGFBP5,-1.27,2.3,1.58E-62
8,LHFP,-0.45,1.1,1.76E-62
8,MRPS12,0.31,44.9,2.66E-62
8,PLAC9,-0.9,1.2,5.06E-62
8,MFGE8,-0.71,6.9,5.32E-62
8,GTF3A,0.46,59.5,5.36E-62
8,HEBP2,0.29,44.8,5.43E-62
8,MTIF3,0.32,50.8,5.70E-62
8,CD63,-0.58,66.6,5.79E-62
8,EBNA1BP2,0.27,37,6.37E-62
8,ENTPD1,-0.44,3.2,6.84E-62
8,LTB,-1.32,8.3,6.84E-62
8,ARPC2,-0.41,65.2,9.76E-62
8,LSM7,0.41,66.2,1.12E-61
8,APIP,0.31,29.9,1.19E-61
8,A1BG,-0.28,1.7,1.30E-61
8,BIRC3,-0.72,12.7,1.34E-61
8,CCDC80,-1.2,3.6,1.60E-61
8,MRPL41,0.41,61.9,1.64E-61
8,FGFR1,-0.32,0.4,2.66E-61
8,HSBP1,0.38,64.8,2.76E-61
8,HLA-DRA,-2.09,26.1,2.76E-61
8,SYAP1,0.28,48.1,2.81E-61
8,LYPLA1,0.28,46.4,2.97E-61
8,GPR183,-0.63,3.5,3.09E-61
8,FAM129A,-0.35,1.4,3.44E-61
8,HSPA9,0.31,47.8,7.98E-61
8,COL5A2,-0.6,1.5,8.61E-61
8,CFD,-2.3,13.9,9.36E-61
8,BEX4,-0.33,3,1.00E-60
8,RBCK1,0.38,48.5,1.01E-60
8,STOM,-0.54,10,1.44E-60
8,RAP1A,-0.43,29.2,2.06E-60
8,GLIPR1,-0.44,7.6,2.63E-60
8,PYCARD,0.45,55.4,3.62E-60
8,THY1,-0.74,2.7,3.91E-60
8,SERPINF1,-0.97,5.8,6.20E-60
8,PLXDC2,-0.28,1.1,8.01E-60
8,EHD2,-0.3,0.7,1.14E-59
8,NSA2,0.4,62.6,1.31E-59
8,CYB5R3,-0.45,20.4,2.48E-59
8,CTSC,-0.8,24.7,2.51E-59
8,RPL5,0.3,95.7,2.81E-59
8,PRDX1,0.3,79.1,4.69E-59
8,FERMT2,-0.3,0.5,8.38E-59
8,CDC5L,0.32,33.8,9.39E-59
8,MXRA8,-0.4,0.6,9.79E-59
8,TGFB1,-0.37,5.9,9.79E-59
8,TMEM59,-0.34,56.1,1.38E-58
8,RCSD1,-0.35,1.2,1.39E-58
8,CCT5,0.33,47.9,1.68E-58
8,CAPZB,-0.38,44.8,1.80E-58
8,KLF9,-0.38,4.1,3.61E-58
8,MIF,0.37,71.1,5.64E-58
8,ISG20,-0.53,22.6,8.33E-58
8,AP1S2,-0.51,9.9,1.18E-57
8,CAV2,-0.38,3.7,1.39E-57
8,EFEMP1,-0.76,0.6,2.20E-57
8,NDUFS5,0.36,75.6,2.26E-57
8,EMILIN1,-0.42,0.5,4.16E-57
8,SUGT1,0.28,43.6,6.11E-57
8,TXNDC15,-0.31,10.1,6.72E-57
8,KLF2,-0.52,8.2,7.64E-57
8,TOMM20,0.37,62.4,8.58E-57
8,ZFP36L1,-0.61,46.6,9.44E-57
8,FYN,-0.4,3.8,1.01E-56
8,ATP5I,0.41,79.6,1.56E-56
8,DOCK8,-0.37,2.6,2.27E-56
8,NFIC,-0.44,11.7,2.59E-56
8,ARHGAP15,-0.39,1.5,3.09E-56
8,DDIT4,-0.67,37.8,3.32E-56
8,STRA13,0.36,46.2,5.77E-56
8,HLA-DMA,-0.74,10.3,6.25E-56
8,STK17B,-0.57,13.4,6.61E-56
8,ACTB,-0.4,95.2,8.24E-56
8,MAF,-0.45,3.6,9.74E-56
8,HLA-A,-0.35,75.7,1.05E-55
8,NRP1,-0.33,1.1,1.05E-55
8,IL7R,-0.82,2.6,1.96E-55
8,SPON2,-0.7,8.4,2.91E-55
8,COL14A1,-0.52,0.3,3.84E-55
8,COL5A1,-0.51,0.8,6.49E-55
8,RPS4X,0.27,98,1.06E-54
8,SNRPE,0.39,63.5,1.30E-54
8,PDLIM7,-0.38,6.9,1.50E-54
8,ARPC1B,-0.5,53.2,1.56E-54
8,UFM1,0.38,51.4,2.25E-54
8,AKAP12,-0.43,1.2,2.49E-54
8,PRNP,-0.49,12.1,3.65E-54
8,C1QBP,0.35,54.1,5.14E-54
8,PLAT,-0.48,1,5.14E-54
8,USMG5,0.41,78.8,9.60E-54
8,FBLN1,-1.11,4.1,1.17E-53
8,NOP56,0.32,44.3,1.29E-53
8,ZEB1,-0.27,0.6,1.69E-53
8,ECM1,-0.41,4.9,1.73E-53
8,IL16,-0.29,1,2.84E-53
8,FHL1,-0.45,2.3,2.96E-53
8,NDUFAF2,0.29,37.5,3.85E-53
8,CKS1B,0.36,38,4.15E-53
8,DYNLRB1,0.37,64.6,4.70E-53
8,WDR34,0.27,27.4,5.11E-53
8,LCK,-0.53,3.4,5.35E-53
8,CCL2,-0.97,1.6,8.51E-53
8,METTL5,0.28,41.3,1.07E-52
8,CD79B,-0.49,1.6,1.19E-52
8,CHST12,-0.32,6.7,1.53E-52
8,EIF3E,0.36,80.3,1.91E-52
8,H1F0,0.31,36.3,2.39E-52
8,SERF2,-0.26,90,2.99E-52
8,FAM120A,0.26,46.1,3.46E-52
8,JCHAIN,-3.43,29.6,4.00E-52
8,EIF3M,0.37,58.7,4.31E-52
8,ARID5B,-0.53,20,4.56E-52
8,EIF4EBP1,0.29,40.7,5.89E-52
8,CRIP1,-0.56,26.8,6.01E-52
8,COL12A1,-0.48,1.5,6.76E-52
8,PRR13,0.34,63.3,6.86E-52
8,HMGN1,0.28,75.2,7.13E-52
8,WAS,-0.31,0.8,7.94E-52
8,GSN,-1.42,30.9,8.57E-52
8,SLC25A39,0.36,46.2,1.10E-51
8,CD59,-0.62,36.2,1.44E-51
8,LAMA4,-0.4,3.2,1.67E-51
8,ANGPTL2,-0.33,0.4,1.74E-51
8,RARRES3,-0.49,23.6,1.81E-51
8,PSMB7,0.36,58.6,1.93E-51
8,LDHA,0.31,77,2.57E-51
8,ACTA2,-1.37,7.1,2.59E-51
8,IMPDH2,0.31,46.1,2.91E-51
8,CD40,-0.26,1.3,3.40E-51
8,C4orf3,-0.34,49.9,3.49E-51
8,BIK,0.26,23.9,3.67E-51
8,CASP4,-0.37,16.2,4.45E-51
8,TNFAIP3,-0.76,14.2,4.61E-51
8,SCPEP1,-0.4,8.1,5.06E-51
8,CREM,-0.47,8.8,6.80E-51
8,UQCRFS1,0.36,55.1,6.94E-51
8,FCER1G,-1.18,3.6,9.98E-51
8,SON,-0.36,52.9,1.04E-50
8,C3,-0.76,2.2,1.11E-50
8,TBC1D10C,-0.4,2.2,1.22E-50
8,TPM2,-1.15,9.4,1.30E-50
8,CERCAM,-0.28,1,1.80E-50
8,CTSF,-0.28,1.5,2.80E-50
8,S100A2,0.32,14.2,4.74E-50
8,CISD1,0.26,44,4.83E-50
8,ETFB,0.35,57.8,5.53E-50
8,RABAC1,-0.35,50.4,5.67E-50
8,AXL,-0.28,0.4,6.96E-50
8,CD7,-0.84,2.9,7.07E-50
8,DLD,0.25,32.1,8.46E-50
8,APBB1IP,-0.29,1.2,9.37E-50
8,FGL2,-0.46,1.3,1.19E-49
8,CPQ,-0.35,4,1.29E-49
8,FERMT3,-0.31,2.2,1.30E-49
8,LBH,-0.42,4.6,1.54E-49
8,PDGFRA,-0.43,0.4,1.61E-49
8,CTHRC1,-0.79,3,1.74E-49
8,OLFML3,-0.42,1.3,2.49E-49
8,MRPL52,0.33,60.2,2.87E-49
8,AK2,0.26,41.5,3.45E-49
8,SCAND1,0.36,61.4,3.86E-49
8,COMMD6,0.32,81.2,4.81E-49
8,SFRP2,-1.49,2.9,4.89E-49
8,SPCS2,-0.32,50.3,5.51E-49
8,SNRPB2,0.39,59.9,6.38E-49
8,GNG2,-0.32,1.2,6.52E-49
8,RGCC,-0.53,5.5,7.60E-49
8,CTSD,-0.82,42.6,1.10E-48
8,RPL26,0.25,98.8,1.27E-48
8,GLIPR2,-0.29,5.5,1.46E-48
8,TUBB6,-0.25,2.4,2.00E-48
8,DDR2,-0.28,0.7,2.30E-48
8,ITGA5,-0.3,1.1,2.52E-48
8,MORF4L1,-0.31,57.1,3.28E-48
8,COL4A1,-0.95,5,3.56E-48
8,PSMA3,0.37,50.4,6.29E-48
8,CLIC4,-0.36,7.4,8.78E-48
8,ERGIC3,0.35,56.3,1.25E-47
8,CTSL,-0.61,10.6,1.61E-47
8,THBS2,-0.46,0.7,2.27E-47
8,CD3G,-0.55,1.8,2.33E-47
8,ARL4C,-0.44,4.8,2.66E-47
8,ISLR,-0.36,0.8,3.91E-47
8,CRISPLD2,-0.47,2.6,4.24E-47
8,NAA20,0.31,41.5,4.78E-47
8,HNRNPDL,-0.32,50.9,7.68E-47
8,SLC25A6,0.31,83.6,8.07E-47
8,TNXB,-0.57,0.4,8.54E-47
8,JAK1,-0.45,30.9,9.04E-47
8,NR4A2,-0.65,11.4,9.22E-47
8,PLD3,-0.45,19,9.94E-47
8,SYNCRIP,0.27,44.8,1.01E-46
8,COL4A2,-0.73,6.4,1.23E-46
8,ANKRD44,-0.34,2.6,1.50E-46
8,ANKRD28,-0.54,14.6,1.70E-46
8,MYL9,-1.28,15,1.86E-46
8,HTRA1,-0.42,4,2.66E-46
8,RHOG,-0.42,18.3,3.56E-46
8,ITGB1,-0.62,44.3,3.76E-46
8,COX6A1,0.32,76.4,4.12E-46
8,TMEM50A,-0.35,41.6,4.30E-46
8,HMGCS1,0.27,26,5.36E-46
8,DAD1,-0.31,48.9,8.40E-46
8,STRAP,0.3,48.5,9.73E-46
8,ARHGAP30,-0.32,1.5,1.11E-45
8,LCP2,-0.33,1.6,1.34E-45
8,CMPK1,0.29,52.3,1.65E-45
8,CLEC2D,-0.46,4.1,1.80E-45
8,TIMP3,-1.08,12.4,1.86E-45
8,THOC7,0.3,47.4,2.43E-45
8,UCP2,-0.51,9.6,2.81E-45
8,PECAM1,-0.53,2.4,3.30E-45
8,PDGFRB,-0.37,0.6,3.94E-45
8,TNFRSF17,-0.35,0.5,4.21E-45
8,MRC2,-0.26,0.4,4.27E-45
8,ZC3H15,0.32,53.9,6.35E-45
8,CCDC69,-0.26,3,1.42E-44
8,DPT,-1.25,1.7,2.64E-44
8,PTN,-0.45,0.2,2.89E-44
8,IDH2,0.27,47.3,6.25E-44
8,ANTXR1,-0.28,0.6,6.28E-44
8,PSMB5,0.29,52.5,6.72E-44
8,HN1,0.29,54.4,7.28E-44
8,KCTD12,-0.4,6.2,7.92E-44
8,C1orf162,-0.42,1.2,8.11E-44
8,UQCR10,0.31,73.2,1.05E-43
8,DEGS1,-0.31,9.9,1.26E-43
8,SNAI2,-0.26,0.2,1.33E-43
8,C16orf13,0.3,51.3,1.40E-43
8,RORA,-0.44,5.4,1.53E-43
8,TYROBP,-1.41,6.3,1.66E-43
